dates,posts,sentence_tokenize
"18,June,2004","

	 
      later, around 5:30 pm and just after a couple of chips )oops) it was 107. havent taken evening meds, yet, waiting till 9pm.. having a salad now, steak later. 
     

    
","['\n\n\t \n      later, around 5:30 pm and just after a couple of chips )oops) it was 107. havent taken evening meds, yet, waiting till 9pm.. having a salad now, steak later.']"
"18,June,2004","

	 
      this hormone thing is getting out of control. dawson's creek is making me cry.   dammit
     

    
","['\n\n\t \n      this hormone thing is getting out of control.', ""dawson's creek is making me cry."", 'dammit']"
"18,June,2004","

	 
      not too bad, but it should really be in the 80's. breakfast - tw waffles, two eggs, 13.5 carbs
     

    
","[""\n\n\t \n      not too bad, but it should really be in the 80's."", 'breakfast - tw waffles, two eggs, 13.5 carbs']"
"18,June,2004","

	 
      took my meds at 9, hope it stays low.. not eating tonight
     

    
","['\n\n\t \n      took my meds at 9, hope it stays low.. not eating tonight']"
"18,June,2004","

	 
      i don't know wht i havent  eaten anything since this aft. although about 7 minutes ago  i drank an ""emergen-c"" vitamin packet. about 4 carbs, and all of them sugar.. i'll test again in an hour. 
     

    
","[""\n\n\t \n      i don't know wht i havent  eaten anything since this aft."", 'although about 7 minutes ago  i drank an ""emergen-c"" vitamin packet.', ""about 4 carbs, and all of them sugar.. i'll test again in an hour.""]"
"18,June,2004","

	 
      i finally did it, all but the bottom shelf. whew!  4 grocery bags stuffed with food, lots of pasta, pancake mix, jello, jello, jello... big part of me is wanting to save it, what a waste.. i think we are taking it the the homeless shelter later...  any way, delete all the crap from the house, so i am not tempted, or ian, when there is nothing ""legal"" to eat.  so far we've been okay, but i've been meaning to do this for some time. actually filled two trash cans with stuff that could not be used, opened bags of pasta, old candy, two bags of unsweetened shredded coconut (unopened, but circa last atkins attempt, bag read ""sell before dec 2000"" haahaha)  alrighty then, current blood is 97
     

    
","['\n\n\t \n      i finally did it, all but the bottom shelf.', 'whew!', '4 grocery bags stuffed with food, lots of pasta, pancake mix, jello, jello, jello... big part of me is wanting to save it, what a waste.. i think we are taking it the the homeless shelter later...  any way, delete all the crap from the house, so i am not tempted, or ian, when there is nothing ""legal"" to eat.', ""so far we've been okay, but i've been meaning to do this for some time."", 'actually filled two trash cans with stuff that could not be used, opened bags of pasta, old candy, two bags of unsweetened shredded coconut (unopened, but circa last atkins attempt, bag read ""sell before dec 2000"" haahaha)  alrighty then, current blood is 97']"
"18,June,2004","

	 
      actually i didnt wake up until ten, and of course hadnt had meds for 13 hours. i really need to wake up at 5 am, if only to take the meds.   reading some atkins bb, i found several interesting diabetes tidbits.  most of them scaring the hell out of me.. i can't keep dwelling on the damage done, can only go forward, ut i hope im not incapacitated in ten years time. dammit.   also found out that many many people have the phenom of going to sleep with good sugars and waking up with high sugars. everyone is different, and as i suspected, i am going to have to play with my schedule and diet to get it right..  mom suggested hot tea and cinnamon before going to sleep, i think thats a good idea.   i've been slightly snacking all morning.. heart of palm, .5 carb, 5 so7y flax chips 2.66 carbs, deviled eggs and some chorizo 6 carbs, ben and jerrys no sugar added super fudge chunk! 5 carbs.   current blood for this aft is 89.  yay.
     

    
","['\n\n\t \n      actually i didnt wake up until ten, and of course hadnt had meds for 13 hours.', 'i really need to wake up at 5 am, if only to take the meds.', 'reading some atkins bb, i found several interesting diabetes tidbits.', ""most of them scaring the hell out of me.. i can't keep dwelling on the damage done, can only go forward, ut i hope im not incapacitated in ten years time."", 'dammit.', 'also found out that many many people have the phenom of going to sleep with good sugars and waking up with high sugars.', 'everyone is different, and as i suspected, i am going to have to play with my schedule and diet to get it right..  mom suggested hot tea and cinnamon before going to sleep, i think thats a good idea.', ""i've been slightly snacking all morning.. heart of palm, .5 carb, 5 so7y flax chips 2.66 carbs, deviled eggs and some chorizo 6 carbs, ben and jerrys no sugar added super fudge chunk!"", '5 carbs.', 'current blood for this aft is 89.  yay.']"
"18,June,2004","

	 
      yippidy do dah
     

    
",['\n\n\t \n      yippidy do dah']
"18,June,2004","

	 
      even tho i was snacking all morning, - two lo carb waffles 11 carbs, two lo carb klondyke bars, 10 carbs. english cuke with dressing 5 carbs, 1.5 chicken spinach fontina sausages 1.5 carbs .... and still 94, which is great.   i wonder if there is a time release glucophage for night time, or if i should add some meds i dont know.   any hooo.. cant stop munching today. having an avocado with chips - 11 carbs. 
     

    
","['\n\n\t \n      even tho i was snacking all morning, - two lo carb waffles 11 carbs, two lo carb klondyke bars, 10 carbs.', 'english cuke with dressing 5 carbs, 1.5 chicken spinach fontina sausages 1.5 carbs .... and still 94, which is great.', 'i wonder if there is a time release glucophage for night time, or if i should add some meds i dont know.', 'any hooo.. cant stop munching today.', 'having an avocado with chips - 11 carbs.']"
"18,June,2004","

	 
      i dont know how, but im back on track.   yee haw
     

    
","['\n\n\t \n      i dont know how, but im back on track.', 'yee haw']"
"18,June,2004","

	 
      i just dont understand. back to the drawing board
     

    
","['\n\n\t \n      i just dont understand.', 'back to the drawing board']"
"18,June,2004","

	 
      nothing since 10:30 am except meds and my blood is 118. what gives???????
     

    
","['\n\n\t \n      nothing since 10:30 am except meds and my blood is 118. what gives??????', '?']"
"18,June,2004","

	 
      this is great. pre lunch blood is 114, down signifcantly in one hour. all in all i think i am doing well.  30 day average 125, still very good. stats say 70-140 is normal.. or considered okay. i want better than normal. based on how i am feeling now, and how i was feeling before, even before i gave birth, this problem had probably been borderline for sometime, also ... many overweight people never get this, or when they do, they are topping the scales over 300... i was never near that, so i have to assume its in my genes. so no blaming.   ok. later
     

    
","['\n\n\t \n      this is great.', 'pre lunch blood is 114, down signifcantly in one hour.', 'all in all i think i am doing well.', '30 day average 125, still very good.', 'stats say 70-140 is normal.. or considered okay.', 'i want better than normal.', 'based on how i am feeling now, and how i was feeling before, even before i gave birth, this problem had probably been borderline for sometime, also ... many overweight people never get this, or when they do, they are topping the scales over 300... i was never near that, so i have to assume its in my genes.', 'so no blaming.', 'ok. later']"
"18,June,2004","

	 
      this isnt bad, less than 40 ,min since i finished a meal at the california culinary acadamy, my young cousins class hosted a luau, i had a breaded shrimp, lobster salad, teriayaki chicken, roast pork, three lamb loin chops and some veggies as well as several bites of various desserts.. probably intook at least 50 carbs.  (but i didnt eat any bread or entire dessert, i maintained).  then i went to starbucks with my mom, blackiced tea with cream - 2 carbs and we got into a spat, blah blah, what else is new? so i will simmmer down, i walked home. 
     

    
","['\n\n\t \n      this isnt bad, less than 40 ,min since i finished a meal at the california culinary acadamy, my young cousins class hosted a luau, i had a breaded shrimp, lobster salad, teriayaki chicken, roast pork, three lamb loin chops and some veggies as well as several bites of various desserts.. probably intook at least 50 carbs.', '(but i didnt eat any bread or entire dessert, i maintained).', 'then i went to starbucks with my mom, blackiced tea with cream - 2 carbs and we got into a spat, blah blah, what else is new?', 'so i will simmmer down, i walked home.']"
"18,June,2004","

	 
      what the hell is going on? im not doing anything different than before! crap!
     

    
","['\n\n\t \n      what the hell is going on?', 'im not doing anything different than before!', 'crap!']"
"18,June,2004","

	 
      mom hadn't seen  me for about 4 weeks, and she said she could see a differnce in my appearance immediately. i think its just the water.. i carry about 20 lbs in water retention... but still.. its something.
     

    
","[""\n\n\t \n      mom hadn't seen  me for about 4 weeks, and she said she could see a differnce in my appearance immediately."", 'i think its just the water.. i carry about 20 lbs in water retention... but still.. its something.']"
"18,June,2004","

	 
      had some hearts of palm - 2 carbs and bag of no carb citrus slices (66 sugar alcohol. one hour later my blood was 135!!! apparently they do effect my blood sugar.   had 2.5 fried tacos on mission whole wheat lo-carb tortillas - 10 carbs and some clavasita (zucchini with onion tomato and cheese) 8 carbs. good dinner.   took my meds at 7pm, was still snacking a bit on veggies at 8pm, my blood sugar is now 116. it's not been a banner day here. 
     

    
","['\n\n\t \n      had some hearts of palm - 2 carbs and bag of no carb citrus slices (66 sugar alcohol.', 'one hour later my blood was 135!!!', 'apparently they do effect my blood sugar.', 'had 2.5 fried tacos on mission whole wheat lo-carb tortillas - 10 carbs and some clavasita (zucchini with onion tomato and cheese) 8 carbs.', 'good dinner.', ""took my meds at 7pm, was still snacking a bit on veggies at 8pm, my blood sugar is now 116. it's not been a banner day here.""]"
"18,June,2004","

	 
      i feel headachey, fat, bloated and generaly disgruntled, blood was 104 just now and 110 2 hours ago, havent eaten since 10:30 am, i should be lower!!! 
     

    
","['\n\n\t \n      i feel headachey, fat, bloated and generaly disgruntled, blood was 104 just now and 110 2 hours ago, havent eaten since 10:30 am, i should be lower!!', '!']"
"18,June,2004","

	 
      while this isn't horrible, i wish it were lower. espcially since i've been hungry since breakfast.. i think it was really just the cheesy bread, so savory, made me want to eat something good.   well i'm not going to fight it, but i'm going to have a salad. 6 carbs.   avocado, cuke, cheese, lettuce, cilantro, pepperoni
     

    
","[""\n\n\t \n      while this isn't horrible, i wish it were lower."", ""espcially since i've been hungry since breakfast.. i think it was really just the cheesy bread, so savory, made me want to eat something good."", ""well i'm not going to fight it, but i'm going to have a salad."", '6 carbs.', 'avocado, cuke, cheese, lettuce, cilantro, pepperoni']"
"18,June,2004","

	 
      lo-carb waffle - 5.5 lo-carb orowheat 1 slice - 6 carbs 2 eggs and cheese - 3 carbs  total 14.5  by the way, orowheat breat, liberally applied with clearman's cheese spread (no carbs) is a delight.  
     

    
","[""\n\n\t \n      lo-carb waffle - 5.5 lo-carb orowheat 1 slice - 6 carbs 2 eggs and cheese - 3 carbs  total 14.5  by the way, orowheat breat, liberally applied with clearman's cheese spread (no carbs) is a delight.""]"
"18,June,2004","

	 
      yeesh. i had ben and jerrys 1\2 cup no sugar added deliciousness last night at 9pm, right after i took my meds... but i still don't understand the chemistry of all this.   ben and jerrys no sugar added super fudge chunk, 18 carbs per half cup minus 5 carbs fiber minus 8 carbs sugar alchohol. 5 cabrs per serving!!!! yippee!!!! okay.. i need to try the lo carb heaven one now.. 
     

    
","['\n\n\t \n      yeesh.', ""i had ben and jerrys 1\\2 cup no sugar added deliciousness last night at 9pm, right after i took my meds... but i still don't understand the chemistry of all this."", 'ben and jerrys no sugar added super fudge chunk, 18 carbs per half cup minus 5 carbs fiber minus 8 carbs sugar alchohol.', '5 cabrs per serving!!!!', 'yippee!!!!', 'okay.. i need to try the lo carb heaven one now..']"
"18,June,2004","

	 
      had dinner about 8,  pork stir fry and a lo-carb dessert - total carbs 9, had several eggs about 4 - 5 carbs didnt take my meds till just now. after dinner blood is 110, whis is great
     

    
","['\n\n\t \n      had dinner about 8,  pork stir fry and a lo-carb dessert - total carbs 9, had several eggs about 4 - 5 carbs didnt take my meds till just now.', 'after dinner blood is 110, whis is great']"
"18,June,2004","

	 
      i havent eaten since this morning or taken meds.   had half a strive bar (very very good, but about 33 sugar alchohol type carbs, doesnt seem to have effected my blood sugars at all. had one lo-carb waffle and 4 eggs for breakfast (deviled) 9.5 carbs. half a strive bar and iced tea with cream 4.5 carbs. im not really hungry tho. but i should eat. i beleive consistant eating schedule is key to the sugars. but quien sabes que?
     

    
","['\n\n\t \n      i havent eaten since this morning or taken meds.', 'had half a strive bar (very very good, but about 33 sugar alchohol type carbs, doesnt seem to have effected my blood sugars at all.', 'had one lo-carb waffle and 4 eggs for breakfast (deviled) 9.5 carbs.', 'half a strive bar and iced tea with cream 4.5 carbs.', 'im not really hungry tho.', 'but i should eat.', 'i beleive consistant eating schedule is key to the sugars.', 'but quien sabes que?']"
"18,June,2004","

	 
      morning blood 107 poop i had a large salad and a locarb klondyke bar 13 carbs total? after 8pm took meds at i, actually had the icecream at 10pm live and 'earn. i feel heavy 
     

    
","['\n\n\t \n      morning blood 107 poop i had a large salad and a locarb klondyke bar 13 carbs total?', ""after 8pm took meds at i, actually had the icecream at 10pm live and 'earn."", 'i feel heavy']"
"18,June,2004","

	 
      cruisin'
     

    
","[""\n\n\t \n      cruisin'""]"
"18,June,2004","

	 
      plans for this blog -   multi blog includes to track carbs and blood.  blog link strictly for lo-carb food reviews.  blog link to picture tracking.   new color scheme  - toying with a tree green or a sunny orange on white. maybe some sort of include, for the multi mini blogs on the side.   i need help! and or a long weekend  i am pretty fucking excited tho, because so far this experience has been very calm... none of the desperation of a diet, even the first one, considering the impetus was going blind in the not to distant future. it suprisingly easy. but i am not pushing hard on the weight loss, i'm pushing hard on the sugar control. both ian and i have been eating lots more veggies, but i should look into multi vitamins as i heard that the high protien diet leaches calcium.   ian is not on atkins, but really just cut out most breads and definately pastas. he is having a sandwhich at lunch for school, but that is the most grains he gets. i will look into lo carb pastas, but i want him to get into the habit of complex carbs, such as beans and whole grains. when we went to p.f. changs (who by the way, has a whole side menu listing nutritional content) he ate about one quarter of the rice he was served. i was proud.  as a society in general we shovel gobs and gobs of crap in our mouths daily and think nothing of it. now that i'm eating right, i am feeling so much better, due entirely to my sugar levels regulating, but it feel somewhat like a miracle and i don't know why it took this long to reach this space. i fear i have done minor damage that will rear its ugly head in 10 years and slam me to the ground.   all that means is live now. because i cant stop that, i can only fix where i am. my body is so forgiving to me tho (10 years of abuse, and 2 weeks im almost back to normal again) that i have high hopes of self regeneration.   getting to the gym has not yet happened. i must do this.  some one light a fire under my ass please. 
     

    
","['\n\n\t \n      plans for this blog -   multi blog includes to track carbs and blood.', 'blog link strictly for lo-carb food reviews.', 'blog link to picture tracking.', 'new color scheme  - toying with a tree green or a sunny orange on white.', 'maybe some sort of include, for the multi mini blogs on the side.', 'i need help!', 'and or a long weekend  i am pretty fucking excited tho, because so far this experience has been very calm... none of the desperation of a diet, even the first one, considering the impetus was going blind in the not to distant future.', 'it suprisingly easy.', ""but i am not pushing hard on the weight loss, i'm pushing hard on the sugar control."", 'both ian and i have been eating lots more veggies, but i should look into multi vitamins as i heard that the high protien diet leaches calcium.', 'ian is not on atkins, but really just cut out most breads and definately pastas.', 'he is having a sandwhich at lunch for school, but that is the most grains he gets.', 'i will look into lo carb pastas, but i want him to get into the habit of complex carbs, such as beans and whole grains.', 'when we went to p.f.', 'changs (who by the way, has a whole side menu listing nutritional content) he ate about one quarter of the rice he was served.', 'i was proud.', 'as a society in general we shovel gobs and gobs of crap in our mouths daily and think nothing of it.', ""now that i'm eating right, i am feeling so much better, due entirely to my sugar levels regulating, but it feel somewhat like a miracle and i don't know why it took this long to reach this space."", 'i fear i have done minor damage that will rear its ugly head in 10 years and slam me to the ground.', 'all that means is live now.', 'because i cant stop that, i can only fix where i am.', 'my body is so forgiving to me tho (10 years of abuse, and 2 weeks im almost back to normal again) that i have high hopes of self regeneration.', 'getting to the gym has not yet happened.', 'i must do this.', 'some one light a fire under my ass please.']"
"18,June,2004","

	 
      extreme nausea. i feel pukey. was it that turkey bacon thingy? my ketones? i dont have rank breath so i dont think im ketone-y (too bad since that equals fat burning) but urgh. blood is 86. again, very good blood stats today!
     

    
","['\n\n\t \n      extreme nausea.', 'i feel pukey.', 'was it that turkey bacon thingy?', 'my ketones?', 'i dont have rank breath so i dont think im ketone-y (too bad since that equals fat burning) but urgh.', 'blood is 86. again, very good blood stats today!']"
"18,June,2004","

	 
      meds and a large salad with lettuce\tomato\avacado\celery\pepperoni\cuke and this little turkey mignon medallion thingy - about 7 carbs total.  wishbone carb solutions olive oil vinagrette is da bomb people.  
     

    
","['\n\n\t \n      meds and a large salad with lettuce\\tomato\\avacado\\celery\\pepperoni\\cuke and this little turkey mignon medallion thingy - about 7 carbs total.', 'wishbone carb solutions olive oil vinagrette is da bomb people.']"
"18,June,2004","

	 
      i don't like waiting and i don't like when my  customers make me wait for no good reason. i scheduled this service at his convenience and somehow hes in conference when i arrive, can some one else show me to the pc i need to fix? noooooooo i must wait. fuk em at 65 an hour, i'll wait. the great news is my blood one hour after breakfast was 96. that rocks, i mean really rocks.  
     

    
","[""\n\n\t \n      i don't like waiting and i don't like when my  customers make me wait for no good reason."", 'i scheduled this service at his convenience and somehow hes in conference when i arrive, can some one else show me to the pc i need to fix?', 'noooooooo i must wait.', ""fuk em at 65 an hour, i'll wait."", 'the great news is my blood one hour after breakfast was 96. that rocks, i mean really rocks.']"
"18,June,2004","

	 
      wow. funny thing is, i dont feel light, i feel kinda bloated and i've had muscle soreness getting worse and worse by the day, my shoulder is really killing me. poo  breakfast - lo carb waffle and 2eggs with cheese arb count 8.5  ta
     

    
","['\n\n\t \n      wow.', ""funny thing is, i dont feel light, i feel kinda bloated and i've had muscle soreness getting worse and worse by the day, my shoulder is really killing me."", 'poo  breakfast - lo carb waffle and 2eggs with cheese arb count 8.5  ta']"
"18,June,2004","

	 
      carne asada and a big salad. hansens kiwi strawberry soda (diet of course)
     

    
","['\n\n\t \n      carne asada and a big salad.', 'hansens kiwi strawberry soda (diet of course)']"
"18,June,2004","

	 
      10 carbs later (about 90 min) my blood is 108. not bad. 
     

    
",['\n\n\t \n      10 carbs later (about 90 min) my blood is 108. not bad.']
"18,June,2004","

	 
      is very good. or rather a very good compromise. for anyone who has ever been to the northwoods in, or the boat, you'll know how delicious thier cheesy bread is. spread generously over orowheat and broil. delicious and only 6 carbs per serving.   total carbs today so far, less than 30
     

    
","['\n\n\t \n      is very good.', 'or rather a very good compromise.', ""for anyone who has ever been to the northwoods in, or the boat, you'll know how delicious thier cheesy bread is."", 'spread generously over orowheat and broil.', 'delicious and only 6 carbs per serving.', 'total carbs today so far, less than 30']"
"18,June,2004","

	 
      all the toppings of a costco combo pizza slice and half a polish sausage with mustard.. also one lo-carb klondyke bar (only 5 carbs and a little bit of heaven) sooooo.... took my lunchtime meds at about 1:30, ate at about 3:30,  total carbs, i'm going to give it a 12.  
     

    
","[""\n\n\t \n      all the toppings of a costco combo pizza slice and half a polish sausage with mustard.. also one lo-carb klondyke bar (only 5 carbs and a little bit of heaven) sooooo.... took my lunchtime meds at about 1:30, ate at about 3:30,  total carbs, i'm going to give it a 12.""]"
"18,June,2004","

	 
      ok ok i know it's obsessive, but i checked my blood again when i finishd my service call, 82, so its gone down 17 points in one hour. brave new world. 
     

    
","[""\n\n\t \n      ok ok i know it's obsessive, but i checked my blood again when i finishd my service call, 82, so its gone down 17 points in one hour."", 'brave new world.']"
"18,June,2004","

	 
      i feel light headed and shakey, sounds arelike i'm ina awell, felt  like this before i fainted(the one and only time) so i pulled over to check my sugars and i'm at 99? wierd 
     

    
","[""\n\n\t \n      i feel light headed and shakey, sounds arelike i'm ina awell, felt  like this before i fainted(the one and only time) so i pulled over to check my sugars and i'm at 99?"", 'wierd']"
"18,June,2004","

	 
      waffle at 7:45 - then i had to dash, i'm going to make a salad now, don't know if i will have time for lunch.   ps. except for dawson, dawson's creek still totally rocks my world.   also, lets hear it for giant salads - entire avacado, and various veggies - probably 10 carbs max
     

    
","[""\n\n\t \n      waffle at 7:45 - then i had to dash, i'm going to make a salad now, don't know if i will have time for lunch."", 'ps.', ""except for dawson, dawson's creek still totally rocks my world."", 'also, lets hear it for giant salads - entire avacado, and various veggies - probably 10 carbs max']"
"18,June,2004","

	 
      looking good, looking good.  and there is a way to incorporate more than one blog, it will just take some work. alot of work. i really need to think about getting a new domain and host. i have a full freaking day of work ahead of me, so  blah it's a monday.
     

    
","['\n\n\t \n      looking good, looking good.', 'and there is a way to incorporate more than one blog, it will just take some work.', 'alot of work.', 'i really need to think about getting a new domain and host.', ""i have a full freaking day of work ahead of me, so  blah it's a monday.""]"
"18,June,2004","

	 
      but i havent had my salad yet. maybe i'll just go to sleep
     

    
","['\n\n\t \n      but i havent had my salad yet.', ""maybe i'll just go to sleep""]"
"18,June,2004","

	 
      just ate - lamb chops and salad with cheese, tomato, cuke, cilantro and pepperoni yum. probably about 5 carbs. had a klondyke lo-carb bar after getting that 64 reading.. it only has three net carbs, but alot of these sweet treats have sugar alchohols, great for the diabetes, but no stored fat will burn until the sugar alcohols do. still, i am feeling well in general and on the right track.   my shoulder has really been bothering me and i need to start therapy for this - apparently frozen shoulder is a symptom of diabetes. and it hurts.   took my meds and i'm going in for another salad.   night
     

    
","['\n\n\t \n      just ate - lamb chops and salad with cheese, tomato, cuke, cilantro and pepperoni yum.', 'probably about 5 carbs.', 'had a klondyke lo-carb bar after getting that 64 reading.. it only has three net carbs, but alot of these sweet treats have sugar alchohols, great for the diabetes, but no stored fat will burn until the sugar alcohols do.', 'still, i am feeling well in general and on the right track.', 'my shoulder has really been bothering me and i need to start therapy for this - apparently frozen shoulder is a symptom of diabetes.', 'and it hurts.', ""took my meds and i'm going in for another salad."", 'night']"
"18,June,2004","

	 
      okay. thats too low. time to eat. 
     

    
","['\n\n\t \n      okay.', 'thats too low.', 'time to eat.']"
"18,June,2004","

	 
      breakfast was late, 2 eggs, some corned beef hash and two lo carb waffles. 13 carbs total. lunch - an avacado with 8 flax seed tortilla chips - 10 carbs total. oooh and some yummy grape k00l-aid.  yup i know this blog is boring, but its meant as a tracking diary, not track side entertainment, however - i would like to revamp it a bit to somehow include - food diary, blood tracker, weight tracker.  what i dont want is to have to update the template every time. but it would be nice to view it simply, on a side table - such as daily blood, daily carbs, weekly weight. i love the simplicity of blogger and the fact that i can post from my pager, you must admit, is wicked cool.   i also need to take some mofugly pictures of me in a 'tard and tights or something, and update that weekly - eventually compile them into one animated gif - ""the amazingly fine shrinking kitty""  mom and pop are proud of my progress (which really should have begun 10 years ago - but ni modo) and that makes me feel fine. im such a needy kitty, requiring validation at every turn. this is why i would make a splendid rock star. vh1 presents, ""behind the kitty"" hah    
     

    
","['\n\n\t \n      breakfast was late, 2 eggs, some corned beef hash and two lo carb waffles.', '13 carbs total.', 'lunch - an avacado with 8 flax seed tortilla chips - 10 carbs total.', 'oooh and some yummy grape k00l-aid.', 'yup i know this blog is boring, but its meant as a tracking diary, not track side entertainment, however - i would like to revamp it a bit to somehow include - food diary, blood tracker, weight tracker.', 'what i dont want is to have to update the template every time.', 'but it would be nice to view it simply, on a side table - such as daily blood, daily carbs, weekly weight.', 'i love the simplicity of blogger and the fact that i can post from my pager, you must admit, is wicked cool.', 'i also need to take some mofugly pictures of me in a \'tard and tights or something, and update that weekly - eventually compile them into one animated gif - ""the amazingly fine shrinking kitty""  mom and pop are proud of my progress (which really should have begun 10 years ago - but ni modo) and that makes me feel fine.', 'im such a needy kitty, requiring validation at every turn.', 'this is why i would make a splendid rock star.', 'vh1 presents, ""behind the kitty"" hah']"
"18,June,2004","

	 
      14 day average 135 - looking good. 
     

    
",['\n\n\t \n      14 day average 135 - looking good.']
"18,June,2004","

	 
      about one hour nad a half after ingesting at least 20 carbs, 11 of which were grains, my blood is 112, excellent as mr. burns would say, excellent
     

    
","['\n\n\t \n      about one hour nad a half after ingesting at least 20 carbs, 11 of which were grains, my blood is 112, excellent as mr. burns would say, excellent']"
"18,June,2004","

	 
      well.. got my butt out of bed and had some celery and spinach dip 3 carbs, a whole avacado 6 carbs and 2 low carb waffles 11 carbs  total today, about 24 carbs.
     

    
","['\n\n\t \n      well.. got my butt out of bed and had some celery and spinach dip 3 carbs, a whole avacado 6 carbs and 2 low carb waffles 11 carbs  total today, about 24 carbs.']"
"18,June,2004","

	 
      i feel okay tho, not fainty. this morning it was 125, but i ate late.. and i didnt take any meds until 9am.. @ noon, it was 96. i had 3 deviled half eggs, a handful of almonds and prettymuch forced myself into a map/ its 3:15 and i pretty, much havent eaten anything today. also.. if my moms scale is correct, i lost 9 pounds.  beej wants to go to the movies, but we've already seen potter. what else is there??
     

    
","['\n\n\t \n      i feel okay tho, not fainty.', 'this morning it was 125, but i ate late.. and i didnt take any meds until 9am.. @ noon, it was 96. i had 3 deviled half eggs, a handful of almonds and prettymuch forced myself into a map/ its 3:15 and i pretty, much havent eaten anything today.', 'also.. if my moms scale is correct, i lost 9 pounds.', ""beej wants to go to the movies, but we've already seen potter."", 'what else is there?', '?']"
"18,June,2004","

	 
      aft blood 89!!!!  forgot to bring my pill box tho. 2 eggs and a whole avacado for breakfast 8 carbs and nothing since 
     

    
","['\n\n\t \n      aft blood 89!!!!', 'forgot to bring my pill box tho.', '2 eggs and a whole avacado for breakfast 8 carbs and nothing since']"
"18,June,2004","

	 
      hell yes again!  dont feel too bloaty. but woke up in the middle of the night with horrendous cramps
     

    
","['\n\n\t \n      hell yes again!', 'dont feel too bloaty.', 'but woke up in the middle of the night with horrendous cramps']"
"18,June,2004","

	 
      at 330 today my blood was 99 and i had 2 protien burgers - 22 carb-os  taking my meds now, and going to eat in about 30 min, i shouldnt eat this late, i will be bloaty and stuff in the morning, and tho it will be lo carb and my total daily carbs should be under 60.. 
     

    
","['\n\n\t \n      at 330 today my blood was 99 and i had 2 protien burgers - 22 carb-os  taking my meds now, and going to eat in about 30 min, i shouldnt eat this late, i will be bloaty and stuff in the morning, and tho it will be lo carb and my total daily carbs should be under 60..']"
"18,June,2004","

	 
      having a caca day, cant seem to get off the friggin phone, one thing after another and i am going to miss the hollywood calls 
     

    
","['\n\n\t \n      having a caca day, cant seem to get off the friggin phone, one thing after another and i am going to miss the hollywood calls']"
"18,June,2004","

	 
      at 7:45 i ate a waffle - 5.5 carbs - and took my meds. about an hour later i'm at 126 - i think thats pretty good
     

    
","['\n\n\t \n      at 7:45 i ate a waffle - 5.5 carbs - and took my meds.', ""about an hour later i'm at 126 - i think thats pretty good""]"
"18,June,2004","

	 
      hell yes!  :) took my meds about 9:30 last night.. but didnt eat after (ate before - steak and broccoli)  had a tj waffle for breakfast. so tasty, i cant believe its only 5.5 carbs.
     

    
","['\n\n\t \n      hell yes!', ':) took my meds about 9:30 last night.. but didnt eat after (ate before - steak and broccoli)  had a tj waffle for breakfast.', 'so tasty, i cant believe its only 5.5 carbs.']"
"18,June,2004","

	 
      aft blood 110   finally, somewhat normal, but i haven't eaten since 11 am  
     

    
","[""\n\n\t \n      aft blood 110   finally, somewhat normal, but i haven't eaten since 11 am""]"
"18,June,2004","

	 
      four eggs con chorizo 4 carbs.  one lo-carb waffle 5.5 carbs, one cup lo-carb milk 3 carbs 
     

    
","['\n\n\t \n      four eggs con chorizo 4 carbs.', 'one lo-carb waffle 5.5 carbs, one cup lo-carb milk 3 carbs']"
"18,June,2004","

	 
      this is ridiculous. i had one low carb trader joes bluberry waffle - 5 carbs (supposedly) and two meds. so what gives!  plus im hungry.   plus im hungry.  plus im hungry.   
     

    
","['\n\n\t \n      this is ridiculous.', 'i had one low carb trader joes bluberry waffle - 5 carbs (supposedly) and two meds.', 'so what gives!', 'plus im hungry.', 'plus im hungry.', 'plus im hungry.']"
"18,June,2004","

	 
      caca. one day of cheating, a little cheating mind you.... i probably had about 150-200 carbs yesterday and i took all my meds. when i think of how  i was eating just until a week ago.. i shudder.. i would take in, hmm.... 400-600 a day easy i'm sure. and on days when i had a sweet tooth. argh.   i feel like im going to explode. i can't worry about whats done, its done. but tis scary to think of the future. ever vigilant.   if i can lose the weight, at least 50 pounds, then i beleive my sugars will react better. hopefully the glucophage therapy will beat my ovaries into submission and assist. but menopause approaches and its going to be a downhill battle.   not a good morning.   plus, someone bought my company. i'll get the scoop at the 8am conference call. at least its la based, not dallas, perhaps they will be more sensative to our gas plight and jack up the milage. 
     

    
","['\n\n\t \n      caca.', 'one day of cheating, a little cheating mind you.... i probably had about 150-200 carbs yesterday and i took all my meds.', ""when i think of how  i was eating just until a week ago.. i shudder.. i would take in, hmm.... 400-600 a day easy i'm sure."", 'and on days when i had a sweet tooth.', 'argh.', 'i feel like im going to explode.', ""i can't worry about whats done, its done."", 'but tis scary to think of the future.', 'ever vigilant.', 'if i can lose the weight, at least 50 pounds, then i beleive my sugars will react better.', 'hopefully the glucophage therapy will beat my ovaries into submission and assist.', 'but menopause approaches and its going to be a downhill battle.', 'not a good morning.', 'plus, someone bought my company.', ""i'll get the scoop at the 8am conference call."", 'at least its la based, not dallas, perhaps they will be more sensative to our gas plight and jack up the milage.']"
"18,June,2004","

	 
      4 hours later my blood sugar is 146 which is not good dammit. never again 
     

    
","['\n\n\t \n      4 hours later my blood sugar is 146 which is not good dammit.', 'never again']"
