dates,posts,sentence_tokenize,word_tokenize
"01,August,2004","


       
        urllink   
",['\n\n\n       \n        urllink'],['urllink']
"01,August,2004","


       
        urllink   
",['\n\n\n       \n        urllink'],['urllink']
"01,August,2004","


       
      ""honesty"" it is something that i'm learning.  for in the past i would have been 'afraid' of sarah's reaction to ""the truth"" - but now i speak of nothing but, and the reaction is... at first is understanding and support - but the long term reaction is her disappearing out of my life.  do i regret telling her the truth? not at all.  you see truth is always the best policy and the reward is often so much more than you expect.  yes it sucks that she does not want to see me or hang out with me because it sucks for her, but at least she knows that i was real with her - and we aren't ending for any ""odd"" reason for which she couldn't understand or comprehend.. we are ending because everything was put out in the open with my feelings - and it is simple to understand.  i miss her though *shrugs* but its best.  i think that was just considered, 'rambling' was it not?    anyways.  so today was pretty lame. (as i'm typing this capone is laying on the bed with me ... making funny noises looking at me wanting to go to sleep - fuck i love him).  i stayed home most of the day... oh wait.  at somepoint this afternoon... i went outside for a cigarette and the neighbors across the street were outside in a fist fight, i wish i had my camera that shit was funny.  capone was barking at them, trying to play cop dog and shit... haha it was funny.     so back to my day.  i just chilled today - around 9ish i went back to the techno festival - danced around quite a bit.. it was fun.  got home from that, had a glass of ice tea then went to kelly's apartment and watched ""ghost ship"" that is an alright flick.  not anything i would ever want to watch again - but glad i watched it.  one of those things.    i'm feeling better about everything.  i honestly think having sarah, well not the concept of having sarah - but the 'cloud' that over shadowed sarah and i's friendship was putting more stress on me then doing me good.  your thinking, ""what cloud?"" - well the cloud of being friends but being that tad bit more?  we have all been there.  so i think with that out of the way, it is helping me cope with things better.  i wasn't ready for anything other than a friendship - and i know that.  so now i can do this without a constant reminder of negetive shit.   i'm going to pick myself up, continue on with my journey, and keep writing my story.   -goodnight  after i posted tonight i had to come back and post this picture... i seen it and laughed - so if it makes anyone else laugh.. its worth posting :) enjoy!   
     

    
","['\n\n\n       \n      ""honesty"" it is something that i\'m learning.', 'for in the past i would have been \'afraid\' of sarah\'s reaction to ""the truth"" - but now i speak of nothing but, and the reaction is... at first is understanding and support - but the long term reaction is her disappearing out of my life.', 'do i regret telling her the truth?', 'not at all.', 'you see truth is always the best policy and the reward is often so much more than you expect.', 'yes it sucks that she does not want to see me or hang out with me because it sucks for her, but at least she knows that i was real with her - and we aren\'t ending for any ""odd"" reason for which she couldn\'t understand or comprehend.. we are ending because everything was put out in the open with my feelings - and it is simple to understand.', 'i miss her though *shrugs* but its best.', ""i think that was just considered, 'rambling' was it not?"", 'anyways.', 'so today was pretty lame.', ""(as i'm typing this capone is laying on the bed with me ... making funny noises looking at me wanting to go to sleep - fuck i love him)."", 'i stayed home most of the day... oh wait.', 'at somepoint this afternoon... i went outside for a cigarette and the neighbors across the street were outside in a fist fight, i wish i had my camera that shit was funny.', 'capone was barking at them, trying to play cop dog and shit... haha it was funny.', 'so back to my day.', 'i just chilled today - around 9ish i went back to the techno festival - danced around quite a bit.. it was fun.', 'got home from that, had a glass of ice tea then went to kelly\'s apartment and watched ""ghost ship"" that is an alright flick.', 'not anything i would ever want to watch again - but glad i watched it.', 'one of those things.', ""i'm feeling better about everything."", ""i honestly think having sarah, well not the concept of having sarah - but the 'cloud' that over shadowed sarah and i's friendship was putting more stress on me then doing me good."", 'your thinking, ""what cloud?""', '- well the cloud of being friends but being that tad bit more?', 'we have all been there.', 'so i think with that out of the way, it is helping me cope with things better.', ""i wasn't ready for anything other than a friendship - and i know that."", 'so now i can do this without a constant reminder of negetive shit.', ""i'm going to pick myself up, continue on with my journey, and keep writing my story."", '-goodnight  after i posted tonight i had to come back and post this picture... i seen it and laughed - so if it makes anyone else laugh.. its worth posting :) enjoy!']","['-goodnight', 'after', 'i', 'posted', 'tonight', 'i', 'had', 'to', 'come', 'back', 'and', 'post', 'this', 'picture', '...', 'i', 'seen', 'it', 'and', 'laughed', '-', 'so', 'if', 'it', 'makes', 'anyone', 'else', 'laugh..', 'its', 'worth', 'posting', ':', ')', 'enjoy', '!']"
"01,August,2004","


       
      - capone shit  - cleaned up capones shit - went to techno fest - added new pictures to my pictures - started writing a book (more details later) - danced a lot tonight - kelly and jessica stopped over for a bit - talking to lynn right now - added new feature to site. i can now call a phone number from my phone and record a message and it will post here to the site for you guys to listen too, when i'm not able to find internet access and i want to post.  so sometimes you'll get my voice opposed to this.  example :   urllink   
","['\n\n\n       \n      - capone shit  - cleaned up capones shit - went to techno fest - added new pictures to my pictures - started writing a book (more details later) - danced a lot tonight - kelly and jessica stopped over for a bit - talking to lynn right now - added new feature to site.', ""i can now call a phone number from my phone and record a message and it will post here to the site for you guys to listen too, when i'm not able to find internet access and i want to post."", ""so sometimes you'll get my voice opposed to this."", 'example :   urllink']","['example', ':', 'urllink']"
"01,August,2004","


       
      last night i went to lush barroom again.  that was kind of cool.  afterwards i went to kellys apartment and attempted to watch fight club. left there came home let capone outside, where he got bit by ants so i had to give him a bath at 6 am. fun? no.  then mike called and wanted a ride home from where he was at - so i didn't end up going to bed until like 7 am this morning.  sucked.    today i'm going to see anchor man - and then heading out to downtown pontiac for the 'techofest' which should be a blast, i'm excited for it anyways.  we'll see how that goes.  bye.   does he kiss you and give you butterflys? do you see your future when you look in his eyes? when you touch his hand does it feel like hes your man? when you lay down does he play with your hair? when ever hes gone are wishing he was there? when you fuck each other do you think of me? do you just wish sometimes it was still sally and steve? when he holds you at night does he gently rub your sides? does he rub his fingers through your hair to let you know that he cares? when you drive in a car do you wish your destination was far? would he ever move to 2 different states to stay with you? would he ever sacarafice his entire life because it felt right and true? do you miss the comfort of waking up and not caring how you look? does he know what gets you going like he has read your book? when you lay with him at night do you ever see my face? when you goto your dreams am i still there in that place? do you wonder if i am thinking of you as much as you are of me? do you ever hear a song and just want to say i miss steve? do you ever think of our good times and just want to scream? do you ever look at where we were a year ago, and wish we could go back? do you ever look at the moon and think about how i wanted to give it to you? do you ever wonder if i'm still in love? do you ever wonder if i miss your kisses and hugs? do you ever wonder if im fucking? do you even care who i'm hugging?  does he kiss you and give you butterflies? or is it just a coverup of how you really feel inside?  it is for me. 
     

    
","['\n\n\n       \n      last night i went to lush barroom again.', 'that was kind of cool.', 'afterwards i went to kellys apartment and attempted to watch fight club.', 'left there came home let capone outside, where he got bit by ants so i had to give him a bath at 6 am.', 'fun?', 'no.', ""then mike called and wanted a ride home from where he was at - so i didn't end up going to bed until like 7 am this morning."", 'sucked.', ""today i'm going to see anchor man - and then heading out to downtown pontiac for the 'techofest' which should be a blast, i'm excited for it anyways."", ""we'll see how that goes."", 'bye.', 'does he kiss you and give you butterflys?', 'do you see your future when you look in his eyes?', 'when you touch his hand does it feel like hes your man?', 'when you lay down does he play with your hair?', 'when ever hes gone are wishing he was there?', 'when you fuck each other do you think of me?', 'do you just wish sometimes it was still sally and steve?', 'when he holds you at night does he gently rub your sides?', 'does he rub his fingers through your hair to let you know that he cares?', 'when you drive in a car do you wish your destination was far?', 'would he ever move to 2 different states to stay with you?', 'would he ever sacarafice his entire life because it felt right and true?', 'do you miss the comfort of waking up and not caring how you look?', 'does he know what gets you going like he has read your book?', 'when you lay with him at night do you ever see my face?', 'when you goto your dreams am i still there in that place?', 'do you wonder if i am thinking of you as much as you are of me?', 'do you ever hear a song and just want to say i miss steve?', 'do you ever think of our good times and just want to scream?', 'do you ever look at where we were a year ago, and wish we could go back?', 'do you ever look at the moon and think about how i wanted to give it to you?', ""do you ever wonder if i'm still in love?"", 'do you ever wonder if i miss your kisses and hugs?', 'do you ever wonder if im fucking?', ""do you even care who i'm hugging?"", 'does he kiss you and give you butterflies?', 'or is it just a coverup of how you really feel inside?', 'it is for me.']","['it', 'is', 'for', 'me', '.']"
"01,August,2004","


       
      its 10:17 pm and i'm sitting here with capone.  lots of invites out tonight but i really felt the need to just relax tonight - my body feels so exhausted.  which is odd.  i eat better now than i have in the past year.  yesterday for example sarah grilled me some ribs, the day before that she grilled me some chicken cabobs, the day before that she grilled me some steak.  as i write this i'm wiping away juice from a fruit cocktail i just made after an extreme grocery purchase at meijers.  i often think to myself, sally would be happy to see how i'm living now opposed to how i was while we were together - but then i think to myself i wouldn't be living this way if she was here - i'd be too focused on other things.   so i'm not doing anything tonight - at all.  no sarah, no club, no bar, no drinking, no nothing.  me and my homie capone... chillin.. about to turn on the tv and see whats on.. probably fall into a deeeeep sleep.  blah. im not in a good mood.  -blah fucking blah.. goodnight.
     

    
","[""\n\n\n       \n      its 10:17 pm and i'm sitting here with capone."", 'lots of invites out tonight but i really felt the need to just relax tonight - my body feels so exhausted.', 'which is odd.', 'i eat better now than i have in the past year.', 'yesterday for example sarah grilled me some ribs, the day before that she grilled me some chicken cabobs, the day before that she grilled me some steak.', ""as i write this i'm wiping away juice from a fruit cocktail i just made after an extreme grocery purchase at meijers."", ""i often think to myself, sally would be happy to see how i'm living now opposed to how i was while we were together - but then i think to myself i wouldn't be living this way if she was here - i'd be too focused on other things."", ""so i'm not doing anything tonight - at all."", 'no sarah, no club, no bar, no drinking, no nothing.', 'me and my homie capone... chillin.. about to turn on the tv and see whats on.. probably fall into a deeeeep sleep.', 'blah.', 'im not in a good mood.', '-blah fucking blah.. goodnight.']","['-blah', 'fucking', 'blah..', 'goodnight', '.']"
"01,August,2004","


       
       mike, sarah, and i went to this club tonight.  it was the awesome!!  we ended up first of all walking in, not having to stand in a line - then i met the two girls that run the production company who hosted the party... and they gave us free drinks all night - i think between the three of us we bought... 1 drink.  we all got drunk very very very very cheap.  great music, great people, great atmosphere.. it was just as dope as it could be.  actually tonight was amazing.  i wish i would have taken my camera into the club so you could see pictures of mike breaking it down - hahaha i even got into the action.. we were having such a blast.  i danced with dana, it made sarah act a little wierd - that lasted for about 20 seconds i think when she realized i didn't really care what she thought - because i'm not going to be all up on her.. or any female for that matter ever again.  i'm gonna have fun and do what i want... because thats how its suppose to be.  so she didn't say anything to me and chilled out - and we ended up having a really goodnight.  we left there, dropped off sarah... and mike and i hit up the taco bell in waterford.  lol drunk and eating..it was such a good idea.  sarah? yes here is a picture sarah  so this is sarah.. she is dope.. very sweet.. very kind... and she is  very  independent. :)  anyways.. thats my day / night... and.. now i'm out like a gangster in a cop movie.. peaaaaaaaaaaaace!!!  oh wait. thought i would mention.... stuff magazine party.. detroit... july 17th... catch me in the august issue... i will be sittin v.i.p with mikey and the family... hahaha i'm psyched!!!  -peace
     

    
","['\n\n\n       \n       mike, sarah, and i went to this club tonight.', 'it was the awesome!!', 'we ended up first of all walking in, not having to stand in a line - then i met the two girls that run the production company who hosted the party... and they gave us free drinks all night - i think between the three of us we bought... 1 drink.', 'we all got drunk very very very very cheap.', 'great music, great people, great atmosphere.. it was just as dope as it could be.', 'actually tonight was amazing.', 'i wish i would have taken my camera into the club so you could see pictures of mike breaking it down - hahaha i even got into the action.. we were having such a blast.', ""i danced with dana, it made sarah act a little wierd - that lasted for about 20 seconds i think when she realized i didn't really care what she thought - because i'm not going to be all up on her.. or any female for that matter ever again."", ""i'm gonna have fun and do what i want... because thats how its suppose to be."", ""so she didn't say anything to me and chilled out - and we ended up having a really goodnight."", 'we left there, dropped off sarah... and mike and i hit up the taco bell in waterford.', 'lol drunk and eating..it was such a good idea.', 'sarah?', 'yes here is a picture sarah  so this is sarah.. she is dope.. very sweet.. very kind... and she is  very  independent.', "":)  anyways.. thats my day / night... and.. now i'm out like a gangster in a cop movie.."", 'peaaaaaaaaaaaace!!!', 'oh wait.', ""thought i would mention.... stuff magazine party.. detroit... july 17th... catch me in the august issue... i will be sittin v.i.p with mikey and the family... hahaha i'm psyched!!!"", '-peace']",['-peace']
"01,August,2004","


       
      today was kind of fun.  mike and i went to the 'village square' which is a mall based outside.  very neat.  it is a shame that it was so hot that my shirt was becoming soaked and we ran to the car to get in the a/c.  *sigh*.  capone got some training today.  he now can catch a ball/toy in his mouth when you throw it up in the air.  neat eh?  i guess the 'training' he got today was to just sit the fuck down and wait for me to throw the ball.  he learned it very quickly, i was really impressed.  i still can not believe how fucking smart this dog is.  after that mike decided he was going to do some home work so i took off to sarah's house to pick her up, brought her back here - where mike was waiting for us.  we then proceeded to go to nick's house and drink, tell jokes, and make fun of each other all night :)  it was... fun.  came back dropped mike off, then took sarah home, then came back here... (where i sit this moment).  i'm beginning to feel like the world is slowing down for me, opposed to a month or two ago i felt as if it was moving to fast for me to even plant my feet to attempt to catch up.  i feel like i'm slowing down time.. or i'm speeding up with it, and i'm beginning to catch up with everything about me.  is there still some things i want to change? of course there is - the only difference now is, i feel like i can find the time to change them, do them, and make them more meaningful rather than do things... and procrastinate until the last minute. (blah i'm rambling).  what i'm really trying to say is... i'm becoming more focused ... i'm becoming more ... myself again.. with each passing day it gets easier and easier.  today on the way home from sarah's house i had all the windows down in my car and the music turned off, i was just doing some deep thinking.  wisdom is something that comes with age, and time, mistakes, failures.  now if i was as wise as i am now.. months ago - i would have never had to deal with the situation that i've had to deal with, but i wasn't as wise then - in fact i was nieve.  through this i've become more wise, and less nieve.  i will never gamble ""myself"" for the hopes and dreams of anothers happiness.  never again.  so i'm becoming more wise - and as i was driving tonight... thats one positive thing i can say about all of this.  i've become more wise.. and since you can't learn wisdom, and you can't teach wisdom, its just ... experince... it feels good to know that i'm growing up... because.. wisdom is key to happiness.. because if your not wise.. happiness is easy to loose.    -goodnight.  ps. new picture of capone... more on my pictures page.  
     

    
","['\n\n\n       \n      today was kind of fun.', ""mike and i went to the 'village square' which is a mall based outside."", 'very neat.', 'it is a shame that it was so hot that my shirt was becoming soaked and we ran to the car to get in the a/c.', '*sigh*.', 'capone got some training today.', 'he now can catch a ball/toy in his mouth when you throw it up in the air.', 'neat eh?', ""i guess the 'training' he got today was to just sit the fuck down and wait for me to throw the ball."", 'he learned it very quickly, i was really impressed.', 'i still can not believe how fucking smart this dog is.', ""after that mike decided he was going to do some home work so i took off to sarah's house to pick her up, brought her back here - where mike was waiting for us."", ""we then proceeded to go to nick's house and drink, tell jokes, and make fun of each other all night :)  it was... fun."", 'came back dropped mike off, then took sarah home, then came back here... (where i sit this moment).', ""i'm beginning to feel like the world is slowing down for me, opposed to a month or two ago i felt as if it was moving to fast for me to even plant my feet to attempt to catch up."", ""i feel like i'm slowing down time.. or i'm speeding up with it, and i'm beginning to catch up with everything about me."", 'is there still some things i want to change?', 'of course there is - the only difference now is, i feel like i can find the time to change them, do them, and make them more meaningful rather than do things... and procrastinate until the last minute.', ""(blah i'm rambling)."", ""what i'm really trying to say is... i'm becoming more focused ... i'm becoming more ... myself again.. with each passing day it gets easier and easier."", ""today on the way home from sarah's house i had all the windows down in my car and the music turned off, i was just doing some deep thinking."", 'wisdom is something that comes with age, and time, mistakes, failures.', ""now if i was as wise as i am now.. months ago - i would have never had to deal with the situation that i've had to deal with, but i wasn't as wise then - in fact i was nieve."", ""through this i've become more wise, and less nieve."", 'i will never gamble ""myself"" for the hopes and dreams of anothers happiness.', 'never again.', ""so i'm becoming more wise - and as i was driving tonight... thats one positive thing i can say about all of this."", ""i've become more wise.. and since you can't learn wisdom, and you can't teach wisdom, its just ... experince... it feels good to know that i'm growing up... because.. wisdom is key to happiness.. because if your not wise.. happiness is easy to loose."", '-goodnight.', 'ps.', 'new picture of capone... more on my pictures page.']","['new', 'picture', 'of', 'capone', '...', 'more', 'on', 'my', 'pictures', 'page', '.']"
"01,August,2004","


       
                   ...what..we were high @ 1:30 am...  ...more pics available in the picture section (link on right hand side).
     

    
",['\n\n\n       \n                   ...what..we were high @ 1:30 am...  ...more pics available in the picture section (link on right hand side).'],"['...', 'what..we', 'were', 'high', '@', '1:30', 'am', '...', '...', 'more', 'pics', 'available', 'in', 'the', 'picture', 'section', '(', 'link', 'on', 'right', 'hand', 'side', ')', '.']"
"01,August,2004","


       
      i stare at your eyes and am too scared to see whats inside i lie awake staring at the ceiling wondering if this is keeping me from healing as much as i want this to grow i want it to be strong so lets keep it slow we are still friends but we both know its beginning to be as if this is all pretend the bridge of companion has not been crossed - but our friendship still remains at risk for loss a wonderful friendship filled with fun, to a relationship that i'm scared of and i might run  im beginning to feel as if its best we stay friends that way our beginning is guaranteed to have no end im not completely over her and this i cant pretend so please try not to be selfish and be there as a friend i just need some time to find what is mine again.  your to perfect in your own beautiful ways i totally enjoy your company every one of our days yet im beginning to loose my own fragile time i still need space for myself to reflect and unwind your friendship is rare and special to me i want more from you but right now this is all i need  friendship.
     

    
","[""\n\n\n       \n      i stare at your eyes and am too scared to see whats inside i lie awake staring at the ceiling wondering if this is keeping me from healing as much as i want this to grow i want it to be strong so lets keep it slow we are still friends but we both know its beginning to be as if this is all pretend the bridge of companion has not been crossed - but our friendship still remains at risk for loss a wonderful friendship filled with fun, to a relationship that i'm scared of and i might run  im beginning to feel as if its best we stay friends that way our beginning is guaranteed to have no end im not completely over her and this i cant pretend so please try not to be selfish and be there as a friend i just need some time to find what is mine again."", 'your to perfect in your own beautiful ways i totally enjoy your company every one of our days yet im beginning to loose my own fragile time i still need space for myself to reflect and unwind your friendship is rare and special to me i want more from you but right now this is all i need  friendship.']","['your', 'to', 'perfect', 'in', 'your', 'own', 'beautiful', 'ways', 'i', 'totally', 'enjoy', 'your', 'company', 'every', 'one', 'of', 'our', 'days', 'yet', 'im', 'beginning', 'to', 'loose', 'my', 'own', 'fragile', 'time', 'i', 'still', 'need', 'space', 'for', 'myself', 'to', 'reflect', 'and', 'unwind', 'your', 'friendship', 'is', 'rare', 'and', 'special', 'to', 'me', 'i', 'want', 'more', 'from', 'you', 'but', 'right', 'now', 'this', 'is', 'all', 'i', 'need', 'friendship', '.']"
"01,August,2004","


       
      well lets see. last night i spent the night with sarah again and we had long exhausting sex until the sun came up, it was outstanding.  actually i'm kidding but thats what people seem to assume when you mention staying the night with someone, well another sex i suppose.  with all the partying going on neither one of us were really in the mood to do much of anything, so we decided that we would just chill out - so we went to her house and grilled out... chicken cabobs... haha they were dope.  ran up to the party store and bought a 12 pack.. and we just sat around and drank some beer and talked all night - it was very relaxing.. i was.. happy.     update:   today i totally relaxed. it was wonderful.  at some point tonight i think around 12:30ish or so mike and i drove back out to waterford to meet kelly @ cvs and we smoked a bowl with her.... got some white castle after she finally found the one that she ""knew"".  yes that was wonderful.  that is all i did today it was a lot of fun actually.. i couldn't have enjoyed today more.    tomorrows to do list: - bank - car insurance - condo - sprint - work at some point - possibly if time take capone out to park  thats it...   - peace & goodnight
     

    
","['\n\n\n       \n      well lets see.', 'last night i spent the night with sarah again and we had long exhausting sex until the sun came up, it was outstanding.', ""actually i'm kidding but thats what people seem to assume when you mention staying the night with someone, well another sex i suppose."", 'with all the partying going on neither one of us were really in the mood to do much of anything, so we decided that we would just chill out - so we went to her house and grilled out... chicken cabobs... haha they were dope.', 'ran up to the party store and bought a 12 pack.. and we just sat around and drank some beer and talked all night - it was very relaxing.. i was.. happy.', 'update:   today i totally relaxed.', 'it was wonderful.', 'at some point tonight i think around 12:30ish or so mike and i drove back out to waterford to meet kelly @ cvs and we smoked a bowl with her.... got some white castle after she finally found the one that she ""knew"".', 'yes that was wonderful.', ""that is all i did today it was a lot of fun actually.. i couldn't have enjoyed today more."", 'tomorrows to do list: - bank - car insurance - condo - sprint - work at some point - possibly if time take capone out to park  thats it...   - peace & goodnight']","['tomorrows', 'to', 'do', 'list', ':', '-', 'bank', '-', 'car', 'insurance', '-', 'condo', '-', 'sprint', '-', 'work', 'at', 'some', 'point', '-', 'possibly', 'if', 'time', 'take', 'capone', 'out', 'to', 'park', 'thats', 'it', '...', '-', 'peace', '&', 'goodnight']"
"01,August,2004","


       
      well last night sarah, mike and i all went to kelly longs house and watched a movie... (valentine?) with heather and her.. did some drinking.  afterwards we took off and i ended up staying the night at sarahs because she was home alone (her moms out of town) and she wanted me to stay.. (wimp).  so i stayed.  today we woke up came and picked mike up and drove to the beach where i got a really nice tan... pictures coming soon :p   then now i'm waiting for mike to get out of the shower.. we're going to get our hair cuts... picking sarah up... hitting up downtown detroit... and we'll see how the night plays out.    hopefully i can get some good pictures of the weekend!! alright peace!!
     

    
","['\n\n\n       \n      well last night sarah, mike and i all went to kelly longs house and watched a movie...', '(valentine?)', 'with heather and her.. did some drinking.', 'afterwards we took off and i ended up staying the night at sarahs because she was home alone (her moms out of town) and she wanted me to stay.. (wimp).', 'so i stayed.', ""today we woke up came and picked mike up and drove to the beach where i got a really nice tan... pictures coming soon :p   then now i'm waiting for mike to get out of the shower.. we're going to get our hair cuts... picking sarah up... hitting up downtown detroit... and we'll see how the night plays out."", 'hopefully i can get some good pictures of the weekend!!', 'alright peace!', '!']",['!']
"01,August,2004","


       
      today was alright.  didn't really do much.  went to a soft ball game tonight with sarah and mike, we drank a few beers - then went to the bar with the team to celebrate their first victory.  we ate pizza, drank beer.  dropped sarah off, came home too let capone out and grab some.. goodz.. :)  left from here and went to jessicas.. picked her up... we smoked... came back to the house chilled watched ""ice age"" some animated flick.. got 3/4ers of the way through the movie and..... she had to go home... so... went allllll the way back to 8 mile and dequinder and dropped her off... and now i'm just getting back...  thats fucking it..  had fun today but on the big scale of life.  today was lame.. looking forward to the weekend.  -peace
     

    
","['\n\n\n       \n      today was alright.', ""didn't really do much."", 'went to a soft ball game tonight with sarah and mike, we drank a few beers - then went to the bar with the team to celebrate their first victory.', 'we ate pizza, drank beer.', 'dropped sarah off, came home too let capone out and grab some.. goodz.. :)  left from here and went to jessicas.. picked her up... we smoked... came back to the house chilled watched ""ice age"" some animated flick.. got 3/4ers of the way through the movie and..... she had to go home... so... went allllll the way back to 8 mile and dequinder and dropped her off... and now i\'m just getting back...  thats fucking it..  had fun today but on the big scale of life.', 'today was lame.. looking forward to the weekend.', '-peace']",['-peace']
"01,August,2004","


       
         court biatchhhhhhhhh!      
     

    
",['\n\n\n       \n         court biatchhhhhhhhh!'],"['court', 'biatchhhhhhhhh', '!']"
"01,August,2004","


       
      today was just... disgustingly      isn't that just fucking adorable?  god i love this fucking dog.  -goodnight
     

    
","[""\n\n\n       \n      today was just... disgustingly      isn't that just fucking adorable?"", 'god i love this fucking dog.', '-goodnight']",['-goodnight']
"03,August,2004","


       
      this post will not be long tonight i don't think, but then again who the fuck knows.  my mood the last few days has been quite cynical.  which does not make sense since right this moment, i have more going for me in my life than i have in months.  i don't get it.  anyways i already posted about this but i made it private.  sorry i do keep somethings private, when i know its in my best interest.  sue me.  it is so hard for me to sit here and write, without venting.  i've written 3 lines and just erased them.    today was interesting.  i got the job i've wanted forever.  yes, caught you off guard did it not?  i have neglected to post about it in any of my posts, because of 'doubt' with getting the job.  today was my second interview, this time with the regional manager, and i got it.  he will be calling me tomorrow to tell me when i start.  i'm fucking geeked.  i have to tell mah people now that i'm going to be leaving them, they will get over it.  so i got a job - that i wanted - that i will enjoy - that ... i like.  i will post more later on that subject.    after the interview which was out in the middle of no where (southfield) it really isn't the middle of no where - but i wanna say it is, k? :)  afterwards on my way home i stopped by one of my friends worked and kicked it with them for a few minutes... then i went out to lunch... came home.  after i got home i chilled for a bit of time here, and then went over to twelve oaks mall with mike and we did some shopping, that was fun.  we came back home - i was bored with nothing to do so i got in my car and drove around for 2 1/2 hours ... just drove.  because thats what i do when i feel like i need to get my thoughts together or... need to do some thinking or figuring out.  it did not help, the more i thought, the more confused i got.  maybe one day i'll be able to be candid about whats going on with me, but at this point, i wouldn't even wanna talk about it.  because it is so personal and deep.  oh yeah the pictures from the other night are posted too - in the ""random"" folder.  i think by now you guys know how to get to my pictures - so i'm not going to tell you how.   i take a deep breath in slowly it comes out i begin to listen to my mind but it just shouts  i wish i could tear my heart apart so it would die i might not love again but i'd feel better inside  im torn in two my face is blue all because of you im getting weak why this week dont fall stay on your feet  i wish i could pen to the world how i truely truely felt but that would be like giving an abusive dad a belt  im trapped in my own mind its like a land mine every where i step i have to take my time  im want to rip open my head and show you whats inside im not sure what it is but i know it isn't kind  such a different person i am this very night if i knew why i think i'd be alright  im just frustrated with where im at in life im just frustrated i have to start all over finding my light.   that just came out as i was typing the post.  sorry for having such a negetive post, but if you review my last like uh 30 posts i don't think you'll find a negetive one so i think i'm entitled to being 'down' once in awhile... this was my night.  dont read too much into it, you might hurt yourself.  comments are off on this one.   -goodnight
     

    
","[""\n\n\n       \n      this post will not be long tonight i don't think, but then again who the fuck knows."", 'my mood the last few days has been quite cynical.', 'which does not make sense since right this moment, i have more going for me in my life than i have in months.', ""i don't get it."", 'anyways i already posted about this but i made it private.', 'sorry i do keep somethings private, when i know its in my best interest.', 'sue me.', 'it is so hard for me to sit here and write, without venting.', ""i've written 3 lines and just erased them."", 'today was interesting.', ""i got the job i've wanted forever."", 'yes, caught you off guard did it not?', ""i have neglected to post about it in any of my posts, because of 'doubt' with getting the job."", 'today was my second interview, this time with the regional manager, and i got it.', 'he will be calling me tomorrow to tell me when i start.', ""i'm fucking geeked."", ""i have to tell mah people now that i'm going to be leaving them, they will get over it."", 'so i got a job - that i wanted - that i will enjoy - that ... i like.', 'i will post more later on that subject.', ""after the interview which was out in the middle of no where (southfield) it really isn't the middle of no where - but i wanna say it is, k?"", ':)  afterwards on my way home i stopped by one of my friends worked and kicked it with them for a few minutes... then i went out to lunch... came home.', 'after i got home i chilled for a bit of time here, and then went over to twelve oaks mall with mike and we did some shopping, that was fun.', 'we came back home - i was bored with nothing to do so i got in my car and drove around for 2 1/2 hours ... just drove.', 'because thats what i do when i feel like i need to get my thoughts together or... need to do some thinking or figuring out.', 'it did not help, the more i thought, the more confused i got.', ""maybe one day i'll be able to be candid about whats going on with me, but at this point, i wouldn't even wanna talk about it."", 'because it is so personal and deep.', 'oh yeah the pictures from the other night are posted too - in the ""random"" folder.', ""i think by now you guys know how to get to my pictures - so i'm not going to tell you how."", ""i take a deep breath in slowly it comes out i begin to listen to my mind but it just shouts  i wish i could tear my heart apart so it would die i might not love again but i'd feel better inside  im torn in two my face is blue all because of you im getting weak why this week dont fall stay on your feet  i wish i could pen to the world how i truely truely felt but that would be like giving an abusive dad a belt  im trapped in my own mind its like a land mine every where i step i have to take my time  im want to rip open my head and show you whats inside im not sure what it is but i know it isn't kind  such a different person i am this very night if i knew why i think i'd be alright  im just frustrated with where im at in life im just frustrated i have to start all over finding my light."", 'that just came out as i was typing the post.', ""sorry for having such a negetive post, but if you review my last like uh 30 posts i don't think you'll find a negetive one so i think i'm entitled to being 'down' once in awhile... this was my night."", 'dont read too much into it, you might hurt yourself.', 'comments are off on this one.', '-goodnight']",['-goodnight']
